case_id,technology,mode,scenario_id,scenario_type,recommended,rate_unit,payload_unit,B_S,B_R,update_pattern,raw_service_time,effective_service_interval,rho,tau,RI_star,rho_raw,tau_raw,maintenance,feasibility,main_assumptions,key_resources,source_ids,shared_baseline_id,source_result,scenario_parameters
04_nand_3d,3D NAND,SGVC SLC c=1；SL电流积分ACIM；持续同地址重写,c1_long_rewrite,paired_conditional,False,MB/s,Byte,128,16384,16384 Byte整矩阵：1024数据页＋256参考页＋128块擦；每数据页仅16 Byte位片段，8页凑128个INT8权重,"{""streaming_ns"":1704971.9999999998,""resident_ns"":12161490582.0}",,0.07507454667877245,0.0013472032798553212,55.72622023814761,0.07507454667877245,0.0013472032798553212,"{""periodic"":false,""included_in_raw"":""参考页重建及三读校准含resident，不增加payload""}",conditional_feasible,固定0.4 V、2 nA得25 μs积分，约95%读占用；参考P=2.5 ms、E=30 ms为完整操作移植预算,128路积分前端/SAR、每路新增16 pF、16重构通道＋128校正乘法器；单更新域，保留原生页/块,"[""NAND-01"",""NAND-02"",""NAND-03"",""NAND-04"",""NAND-05""]",shared_baseline,04_nand_3d/data/results.json#/main_scenarios/2/rewrite,"{""operations"":{""data_pages"":1024,""calibration_pages"":256,""program_cycles"":1280,""erase_cycles"":128,""data_beats_per_page"":108,""front_ns_per_page"":1100,""front_total_ns"":1408000,""complete_program_total_ns"":6400000000.0,""complete_erase_total_ns"":5760000000.0,""calibration_total_ns"":82581.99999999999,""physical_loaded_Byte"":2211840},""profile"":""long"",""id"":""c1_long_rewrite""}"
04_nand_3d,3D NAND,SGVC SLC c=108；SL电流积分ACIM；预擦除有限append窗口,c108_reference_append,resource_or_organization_comparison,False,MB/s,Byte,128,16384,已预擦除数据页、已建立参考页的整矩阵有限append窗口；写后重算校准,"{""streaming_ns"":102496.81481481482,""resident_ns"":2560569581.4444447}",,1.2488192948362622,0.006398576363137771,195.17142938712368,1.2488192948362622,0.006398576363137771,"{""periodic"":false,""included_in_raw"":""参考页重建及三读校准含resident，不增加payload""}",conditional_feasible,固定0.4 V、2 nA得25 μs积分，约95%读占用；参考P=2.5 ms、E=30 ms为完整操作移植预算,128路积分前端/SAR、每路新增16 pF、16重构通道＋128校正乘法器；单更新域，保留原生页/块；每路27.648 μA/1.728 V/μs驱动条件，积分231.481 ns,"[""NAND-01"",""NAND-02"",""NAND-03"",""NAND-04"",""NAND-05""]",shared_baseline,04_nand_3d/data/results.json#/organization_comparison/append,"{""operations"":{""data_pages"":1024,""calibration_pages"":0,""program_cycles"":1024,""erase_cycles"":0,""data_beats_per_page"":108,""front_ns_per_page"":550,""front_total_ns"":563200,""complete_program_total_ns"":2560000000.0,""complete_erase_total_ns"":0.0,""calibration_total_ns"":6381.444444444444,""physical_loaded_Byte"":1769472},""profile"":""reference"",""id"":""c108_reference_append""}"
04_nand_3d,3D NAND,SGVC SLC c=108；SL电流积分ACIM；持续同地址重写,c108_reference_rewrite,resource_or_organization_comparison,False,MB/s,Byte,128,16384,16384 Byte整矩阵：1024数据页＋256参考页＋128块擦；每数据页仅16 Byte位片段，8页凑128个INT8权重,"{""streaming_ns"":102496.81481481482,""resident_ns"":7040710381.444445}",,1.2488192948362622,0.002327037914125751,536.6561873597292,1.2488192948362622,0.002327037914125751,"{""periodic"":false,""included_in_raw"":""参考页重建及三读校准含resident，不增加payload""}",conditional_feasible,固定0.4 V、2 nA得25 μs积分，约95%读占用；参考P=2.5 ms、E=30 ms为完整操作移植预算,128路积分前端/SAR、每路新增16 pF、16重构通道＋128校正乘法器；单更新域，保留原生页/块；每路27.648 μA/1.728 V/μs驱动条件，积分231.481 ns,"[""NAND-01"",""NAND-02"",""NAND-03"",""NAND-04"",""NAND-05""]",shared_baseline,04_nand_3d/data/results.json#/organization_comparison/rewrite,"{""operations"":{""data_pages"":1024,""calibration_pages"":256,""program_cycles"":1280,""erase_cycles"":128,""data_beats_per_page"":108,""front_ns_per_page"":550,""front_total_ns"":704000,""complete_program_total_ns"":3200000000.0,""complete_erase_total_ns"":3840000000.0,""calibration_total_ns"":6381.444444444444,""physical_loaded_Byte"":2211840},""profile"":""reference"",""id"":""c108_reference_rewrite""}"
05_rram,RRAM,HRS/LRS二状态32项ACIM；16-lane两相写验,scenarios/0,paired_conditional,False,MB/s,Byte,128,16,16 Byte为同输出WL、两个列组各8个完整INT8权重；8批×16cell；互补组选通共1024事务覆盖矩阵,"{""streaming_ns"":5380,""resident_ns"":48340.0}",,23.791821561338292,0.33098882912701694,71.88104089219331,23.791821561338292,0.33098882912701694,"{""periodic"":false,""included_in_raw"":""无另列周期维护；完整RESET/SET、窗口读验与恢复已计入""}",conditional_feasible,1 μs脉冲、前后各1 μs HV预留；参考RESET/SET为2/1次，HV余量占写服务约66%,128 SAR、16重构通道、16耐压限流写驱动、32窗口比较器；实际写并行度独立于128bit接口,"[""RRAM-01"",""RRAM-02"",""RRAM-03"",""RRAM-04"",""RRAM-05"",""RRAM-06""]",shared_baseline,05_rram/data/results.json#/scenarios/0,"{""profile"":""short"",""periphery_ns"":{""input_step"":2,""adc_batch"":10,""digital_tick"":2},""counts"":{""input_slices"":8,""row_groups"":4,""weight_groups"":1,""base_combinations"":32,""evaluations"":256,""adc_batches"":256,""reconstruction_rounds"":256,""digital_ticks"":512,""useful_scalar_conversions"":32768,""adc_total"":128,""max_batch_code_slots"":128,""max_hold_window_ns"":0},""hold_extra_ns"":0,""write_details"":{""parallel_cells"":16,""verify_mode"":""binary"",""front_ns"":4,""data_beats"":1,""verify_read_ns_per_attempt"":17,""local_read_components_ns"":{""input_select"":2,""frontend"":5,""sense_sample_latch"":10},""window_decision_in_sense_slot"":true,""group_done_mask_commit_ns"":2,""phase_details"":[{""phase"":""RESET"",""batches"":8,""attempts_per_batch"":1,""attempt_slots"":8,""allocated_voltage_sequence_V"":[1.5],""pulse_total_ns"":8000,""HV_guard_total_ns"":16000,""verify_read_total_ns"":136,""local_control_total_ns"":32,""mask"":""all 128 cells""},{""phase"":""SET"",""batches"":8,""attempts_per_batch"":1,""attempt_slots"":8,""allocated_voltage_sequence_V"":[1.2],""pulse_total_ns"":8000,""HV_guard_total_ns"":16000,""verify_read_total_ns"":136,""local_control_total_ns"":32,""mask"":""only desired LRS bits; disabled lanes draw no program current; budget keeps the phase slot""}],""shared_template_steps"":[{""count"":8,""drive_program_ns"":2002,""recover_ns"":1000,""verify_ns"":19},{""count"":8,""drive_program_ns"":2002,""recover_ns"":1000,""verify_ns"":19}],""one_control_domain"":true,""success_condition"":""all target cells pass before final slot; retry tail beyond scenario is outside this case, never counted as successful payload""}}"
05_rram,RRAM,HRS/LRS二状态32项ACIM；16-lane两相写验,scenarios/1,recommended_reference,True,MB/s,Byte,128,16,16 Byte为同输出WL、两个列组各8个完整INT8权重；8批×16cell；互补组选通共1024事务覆盖矩阵,"{""streaming_ns"":10250,""resident_ns"":72970.0}",,12.48780487804878,0.21926819240783882,56.95219512195122,12.48780487804878,0.21926819240783882,"{""periodic"":false,""included_in_raw"":""无另列周期维护；完整RESET/SET、窗口读验与恢复已计入""}",conditional_feasible,1 μs脉冲、前后各1 μs HV预留；参考RESET/SET为2/1次，HV余量占写服务约66%,128 SAR、16重构通道、16耐压限流写驱动、32窗口比较器；实际写并行度独立于128bit接口,"[""RRAM-01"",""RRAM-02"",""RRAM-03"",""RRAM-04"",""RRAM-05"",""RRAM-06""]",shared_baseline,05_rram/data/results.json#/scenarios/1,"{""profile"":""reference"",""periphery_ns"":{""input_step"":5,""adc_batch"":20,""digital_tick"":5},""counts"":{""input_slices"":8,""row_groups"":4,""weight_groups"":1,""base_combinations"":32,""evaluations"":256,""adc_batches"":256,""reconstruction_rounds"":256,""digital_ticks"":512,""useful_scalar_conversions"":32768,""adc_total"":128,""max_batch_code_slots"":128,""max_hold_window_ns"":0},""hold_extra_ns"":0,""write_details"":{""parallel_cells"":16,""verify_mode"":""binary"",""front_ns"":10,""data_beats"":1,""verify_read_ns_per_attempt"":30,""local_read_components_ns"":{""input_select"":5,""frontend"":5,""sense_sample_latch"":20},""window_decision_in_sense_slot"":true,""group_done_mask_commit_ns"":5,""phase_details"":[{""phase"":""RESET"",""batches"":8,""attempts_per_batch"":2,""attempt_slots"":16,""allocated_voltage_sequence_V"":[1.5,1.6],""pulse_total_ns"":16000,""HV_guard_total_ns"":32000,""verify_read_total_ns"":480,""local_control_total_ns"":160,""mask"":""all 128 cells""},{""phase"":""SET"",""batches"":8,""attempts_per_batch"":1,""attempt_slots"":8,""allocated_voltage_sequence_V"":[1.2],""pulse_total_ns"":8000,""HV_guard_total_ns"":16000,""verify_read_total_ns"":240,""local_control_total_ns"":80,""mask"":""only desired LRS bits; disabled lanes draw no program current; budget keeps the phase slot""}],""shared_template_steps"":[{""count"":16,""drive_program_ns"":2005,""recover_ns"":1000,""verify_ns"":35},{""count"":8,""drive_program_ns"":2005,""recover_ns"":1000,""verify_ns"":35}],""one_control_domain"":true,""success_condition"":""all target cells pass before final slot; retry tail beyond scenario is outside this case, never counted as successful payload""}}"
05_rram,RRAM,HRS/LRS二状态32项ACIM；16-lane两相写验,scenarios/2,paired_conditional,False,MB/s,Byte,128,16,16 Byte为同输出WL、两个列组各8个完整INT8权重；8批×16cell；互补组选通共1024事务覆盖矩阵,"{""streaming_ns"":21780,""resident_ns"":148100.0}",,5.876951331496786,0.10803511141120863,54.398530762167134,5.876951331496786,0.10803511141120863,"{""periodic"":false,""included_in_raw"":""无另列周期维护；完整RESET/SET、窗口读验与恢复已计入""}",conditional_feasible,1 μs脉冲、前后各1 μs HV预留；参考RESET/SET为2/1次，HV余量占写服务约66%,128 SAR、16重构通道、16耐压限流写驱动、32窗口比较器；实际写并行度独立于128bit接口,"[""RRAM-01"",""RRAM-02"",""RRAM-03"",""RRAM-04"",""RRAM-05"",""RRAM-06""]",shared_baseline,05_rram/data/results.json#/scenarios/2,"{""profile"":""long"",""periphery_ns"":{""input_step"":10,""adc_batch"":50,""digital_tick"":10},""counts"":{""input_slices"":8,""row_groups"":4,""weight_groups"":1,""base_combinations"":32,""evaluations"":256,""adc_batches"":256,""reconstruction_rounds"":256,""digital_ticks"":512,""useful_scalar_conversions"":32768,""adc_total"":128,""max_batch_code_slots"":128,""max_hold_window_ns"":0},""hold_extra_ns"":0,""write_details"":{""parallel_cells"":16,""verify_mode"":""binary"",""front_ns"":20,""data_beats"":1,""verify_read_ns_per_attempt"":65,""local_read_components_ns"":{""input_select"":10,""frontend"":5,""sense_sample_latch"":50},""window_decision_in_sense_slot"":true,""group_done_mask_commit_ns"":10,""phase_details"":[{""phase"":""RESET"",""batches"":8,""attempts_per_batch"":4,""attempt_slots"":32,""allocated_voltage_sequence_V"":[1.5,1.6,1.7,1.8],""pulse_total_ns"":32000,""HV_guard_total_ns"":64000,""verify_read_total_ns"":2080,""local_control_total_ns"":640,""mask"":""all 128 cells""},{""phase"":""SET"",""batches"":8,""attempts_per_batch"":2,""attempt_slots"":16,""allocated_voltage_sequence_V"":[1.2,1.3],""pulse_total_ns"":16000,""HV_guard_total_ns"":32000,""verify_read_total_ns"":1040,""local_control_total_ns"":320,""mask"":""only desired LRS bits; disabled lanes draw no program current; budget keeps the phase slot""}],""shared_template_steps"":[{""count"":32,""drive_program_ns"":2010,""recover_ns"":1000,""verify_ns"":75},{""count"":16,""drive_program_ns"":2010,""recover_ns"":1000,""verify_ns"":75}],""one_control_domain"":true,""success_condition"":""all target cells pass before final slot; retry tail beyond scenario is outside this case, never counted as successful payload""}}"
05_rram,RRAM,HRS/LRS二状态32项ACIM；16-lane两相写验,comparisons_at_reference/0,resource_or_organization_comparison,False,MB/s,Byte,128,16,16 Byte为同输出WL、两个列组各8个完整INT8权重；8批×16cell；互补组选通共1024事务覆盖矩阵,"{""streaming_ns"":10250,""resident_ns"":72970.0}",,12.48780487804878,0.21926819240783882,56.95219512195122,12.48780487804878,0.21926819240783882,"{""periodic"":false,""included_in_raw"":""无另列周期维护；完整RESET/SET、窗口读验与恢复已计入""}",conditional_feasible,1 μs脉冲、前后各1 μs HV预留；参考RESET/SET为2/1次，HV余量占写服务约66%,128 SAR、16重构通道、16耐压限流写驱动、32窗口比较器；实际写并行度独立于128bit接口,"[""RRAM-01"",""RRAM-02"",""RRAM-03"",""RRAM-04"",""RRAM-05"",""RRAM-06""]",shared_baseline,05_rram/data/results.json#/comparisons_at_reference/0,"{""label"":""B32-W16 binary"",""write_details"":{""parallel_cells"":16,""verify_mode"":""binary"",""front_ns"":10,""data_beats"":1,""verify_read_ns_per_attempt"":30,""local_read_components_ns"":{""input_select"":5,""frontend"":5,""sense_sample_latch"":20},""window_decision_in_sense_slot"":true,""group_done_mask_commit_ns"":5,""phase_details"":[{""phase"":""RESET"",""batches"":8,""attempts_per_batch"":2,""attempt_slots"":16,""allocated_voltage_sequence_V"":[1.5,1.6],""pulse_total_ns"":16000,""HV_guard_total_ns"":32000,""verify_read_total_ns"":480,""local_control_total_ns"":160,""mask"":""all 128 cells""},{""phase"":""SET"",""batches"":8,""attempts_per_batch"":1,""attempt_slots"":8,""allocated_voltage_sequence_V"":[1.2],""pulse_total_ns"":8000,""HV_guard_total_ns"":16000,""verify_read_total_ns"":240,""local_control_total_ns"":80,""mask"":""only desired LRS bits; disabled lanes draw no program current; budget keeps the phase slot""}],""shared_template_steps"":[{""count"":16,""drive_program_ns"":2005,""recover_ns"":1000,""verify_ns"":35},{""count"":8,""drive_program_ns"":2005,""recover_ns"":1000,""verify_ns"":35}],""one_control_domain"":true,""success_condition"":""all target cells pass before final slot; retry tail beyond scenario is outside this case, never counted as successful payload""},""peak_array_current_budget_mA"":4.8}"
05_rram,RRAM,HRS/LRS二状态32项ACIM；16-lane两相写验,comparisons_at_reference/1,resource_or_organization_comparison,False,MB/s,Byte,128,16,16 Byte为同输出WL、两个列组各8个完整INT8权重；128批×1cell；互补组选通共1024事务覆盖矩阵,"{""streaming_ns"":10250,""resident_ns"":1167370.0}",,12.48780487804878,0.013706022940455895,911.1180487804878,12.48780487804878,0.013706022940455895,"{""periodic"":false,""included_in_raw"":""无另列周期维护；完整RESET/SET、窗口读验与恢复已计入""}",conditional_feasible,1 μs脉冲、前后各1 μs HV预留；参考RESET/SET为2/1次，HV余量占写服务约66%,仅启用1个写lane；binary窗口终验；16-lane其余不活动,"[""RRAM-01"",""RRAM-02"",""RRAM-03"",""RRAM-04"",""RRAM-05"",""RRAM-06""]",shared_baseline,05_rram/data/results.json#/comparisons_at_reference/1,"{""label"":""B32-W1 binary"",""write_details"":{""parallel_cells"":1,""verify_mode"":""binary"",""front_ns"":10,""data_beats"":1,""verify_read_ns_per_attempt"":30,""local_read_components_ns"":{""input_select"":5,""frontend"":5,""sense_sample_latch"":20},""window_decision_in_sense_slot"":true,""group_done_mask_commit_ns"":5,""phase_details"":[{""phase"":""RESET"",""batches"":128,""attempts_per_batch"":2,""attempt_slots"":256,""allocated_voltage_sequence_V"":[1.5,1.6],""pulse_total_ns"":256000,""HV_guard_total_ns"":512000,""verify_read_total_ns"":7680,""local_control_total_ns"":2560,""mask"":""all 128 cells""},{""phase"":""SET"",""batches"":128,""attempts_per_batch"":1,""attempt_slots"":128,""allocated_voltage_sequence_V"":[1.2],""pulse_total_ns"":128000,""HV_guard_total_ns"":256000,""verify_read_total_ns"":3840,""local_control_total_ns"":1280,""mask"":""only desired LRS bits; disabled lanes draw no program current; budget keeps the phase slot""}],""shared_template_steps"":[{""count"":256,""drive_program_ns"":2005,""recover_ns"":1000,""verify_ns"":35},{""count"":128,""drive_program_ns"":2005,""recover_ns"":1000,""verify_ns"":35}],""one_control_domain"":true,""success_condition"":""all target cells pass before final slot; retry tail beyond scenario is outside this case, never counted as successful payload""},""peak_array_current_budget_mA"":0.3}"
05_rram,RRAM,HRS/LRS二状态32项ACIM；16-lane两相写验,comparisons_at_reference/2,resource_or_organization_comparison,False,MB/s,Byte,128,16,16 Byte为同输出WL、两个列组各8个完整INT8权重；128批×1cell；互补组选通共1024事务覆盖矩阵,"{""streaming_ns"":10250,""resident_ns"":1167370.0}",,12.48780487804878,0.013706022940455895,911.1180487804878,12.48780487804878,0.013706022940455895,"{""periodic"":false,""included_in_raw"":""无另列周期维护；完整RESET/SET、窗口读验与恢复已计入""}",conditional_feasible,1 μs脉冲、前后各1 μs HV预留；参考RESET/SET为2/1次，HV余量占写服务约66%,仅启用1个写lane；复用SAR终验；16-lane其余不活动,"[""RRAM-01"",""RRAM-02"",""RRAM-03"",""RRAM-04"",""RRAM-05"",""RRAM-06""]",shared_baseline,05_rram/data/results.json#/comparisons_at_reference/2,"{""label"":""B32-W1 SAR"",""write_details"":{""parallel_cells"":1,""verify_mode"":""sar"",""front_ns"":10,""data_beats"":1,""verify_read_ns_per_attempt"":30,""local_read_components_ns"":{""input_select"":5,""frontend"":5,""sense_sample_latch"":20},""window_decision_in_sense_slot"":true,""group_done_mask_commit_ns"":5,""phase_details"":[{""phase"":""RESET"",""batches"":128,""attempts_per_batch"":2,""attempt_slots"":256,""allocated_voltage_sequence_V"":[1.5,1.6],""pulse_total_ns"":256000,""HV_guard_total_ns"":512000,""verify_read_total_ns"":7680,""local_control_total_ns"":2560,""mask"":""all 128 cells""},{""phase"":""SET"",""batches"":128,""attempts_per_batch"":1,""attempt_slots"":128,""allocated_voltage_sequence_V"":[1.2],""pulse_total_ns"":128000,""HV_guard_total_ns"":256000,""verify_read_total_ns"":3840,""local_control_total_ns"":1280,""mask"":""only desired LRS bits; disabled lanes draw no program current; budget keeps the phase slot""}],""shared_template_steps"":[{""count"":256,""drive_program_ns"":2005,""recover_ns"":1000,""verify_ns"":35},{""count"":128,""drive_program_ns"":2005,""recover_ns"":1000,""verify_ns"":35}],""one_control_domain"":true,""success_condition"":""all target cells pass before final slot; retry tail beyond scenario is outside this case, never counted as successful payload""},""peak_array_current_budget_mA"":0.3}"
05_rram,RRAM,HRS/LRS二状态32项ACIM；16-lane两相写验,frontend_sensitivity/0,independent_sensitivity,False,MB/s,Byte,128,16,16 Byte为同输出WL、两个列组各8个完整INT8权重；8批×16cell；互补组选通共1024事务覆盖矩阵,"{""streaming_ns"":10250,""resident_ns"":72970.0}",,12.48780487804878,0.21926819240783882,56.95219512195122,12.48780487804878,0.21926819240783882,"{""periodic"":false,""included_in_raw"":""无另列周期维护；完整RESET/SET、窗口读验与恢复已计入""}",conditional_feasible,1 μs脉冲、前后各1 μs HV预留；参考RESET/SET为2/1次，HV余量占写服务约66%,128 SAR、16重构通道、16耐压限流写驱动、32窗口比较器；实际写并行度独立于128bit接口,"[""RRAM-01"",""RRAM-02"",""RRAM-03"",""RRAM-04"",""RRAM-05"",""RRAM-06""]",shared_baseline,05_rram/data/results.json#/frontend_sensitivity/0,"{""h_A_ns"":0,""meaning"":""additional front-end engineering budget; main binary verify is decoupled""}"
05_rram,RRAM,HRS/LRS二状态32项ACIM；16-lane两相写验,frontend_sensitivity/1,independent_sensitivity,False,MB/s,Byte,128,16,16 Byte为同输出WL、两个列组各8个完整INT8权重；8批×16cell；互补组选通共1024事务覆盖矩阵,"{""streaming_ns"":11530,""resident_ns"":72970.0}",,11.101474414570683,0.21926819240783882,50.629661751951424,11.101474414570683,0.21926819240783882,"{""periodic"":false,""included_in_raw"":""无另列周期维护；完整RESET/SET、窗口读验与恢复已计入""}",conditional_feasible,1 μs脉冲、前后各1 μs HV预留；参考RESET/SET为2/1次，HV余量占写服务约66%,128 SAR、16重构通道、16耐压限流写驱动、32窗口比较器；实际写并行度独立于128bit接口,"[""RRAM-01"",""RRAM-02"",""RRAM-03"",""RRAM-04"",""RRAM-05"",""RRAM-06""]",shared_baseline,05_rram/data/results.json#/frontend_sensitivity/1,"{""h_A_ns"":5,""meaning"":""additional front-end engineering budget; main binary verify is decoupled""}"
05_rram,RRAM,HRS/LRS二状态32项ACIM；16-lane两相写验,attempt_sensitivity/0,independent_sensitivity,False,MB/s,Byte,128,16,16 Byte为同输出WL、两个列组各8个完整INT8权重；8批×16cell；互补组选通共1024事务覆盖矩阵,"{""streaming_ns"":10250,""resident_ns"":48650.0}",,12.48780487804878,0.328879753340185,37.97073170731707,12.48780487804878,0.328879753340185,"{""periodic"":false,""included_in_raw"":""无另列周期维护；完整RESET/SET、窗口读验与恢复已计入""}",conditional_feasible,1 μs脉冲、前后各1 μs HV预留；参考RESET/SET为2/1次，HV余量占写服务约66%,128 SAR、16重构通道、16耐压限流写驱动、32窗口比较器；实际写并行度独立于128bit接口,"[""RRAM-01"",""RRAM-02"",""RRAM-03"",""RRAM-04"",""RRAM-05"",""RRAM-06""]",shared_baseline,05_rram/data/results.json#/attempt_sensitivity/0,"{""attempt_profile"":""short"",""common_profile"":""reference"",""scenario_type"":""independent_sensitivity"",""attempts"":{""RESET"":1,""SET"":1,""meaning"":""两相位均一次到窗""},""write_details"":{""parallel_cells"":16,""verify_mode"":""binary"",""front_ns"":10,""data_beats"":1,""verify_read_ns_per_attempt"":30,""local_read_components_ns"":{""input_select"":5,""frontend"":5,""sense_sample_latch"":20},""window_decision_in_sense_slot"":true,""group_done_mask_commit_ns"":5,""phase_details"":[{""phase"":""RESET"",""batches"":8,""attempts_per_batch"":1,""attempt_slots"":8,""allocated_voltage_sequence_V"":[1.5],""pulse_total_ns"":8000,""HV_guard_total_ns"":16000,""verify_read_total_ns"":240,""local_control_total_ns"":80,""mask"":""all 128 cells""},{""phase"":""SET"",""batches"":8,""attempts_per_batch"":1,""attempt_slots"":8,""allocated_voltage_sequence_V"":[1.2],""pulse_total_ns"":8000,""HV_guard_total_ns"":16000,""verify_read_total_ns"":240,""local_control_total_ns"":80,""mask"":""only desired LRS bits; disabled lanes draw no program current; budget keeps the phase slot""}],""shared_template_steps"":[{""count"":8,""drive_program_ns"":2005,""recover_ns"":1000,""verify_ns"":35},{""count"":8,""drive_program_ns"":2005,""recover_ns"":1000,""verify_ns"":35}],""one_control_domain"":true,""success_condition"":""all target cells pass before final slot; retry tail beyond scenario is outside this case, never counted as successful payload""}}"
05_rram,RRAM,HRS/LRS二状态32项ACIM；16-lane两相写验,attempt_sensitivity/1,independent_sensitivity,False,MB/s,Byte,128,16,16 Byte为同输出WL、两个列组各8个完整INT8权重；8批×16cell；互补组选通共1024事务覆盖矩阵,"{""streaming_ns"":10250,""resident_ns"":72970.0}",,12.48780487804878,0.21926819240783882,56.95219512195122,12.48780487804878,0.21926819240783882,"{""periodic"":false,""included_in_raw"":""无另列周期维护；完整RESET/SET、窗口读验与恢复已计入""}",conditional_feasible,1 μs脉冲、前后各1 μs HV预留；参考RESET/SET为2/1次，HV余量占写服务约66%,128 SAR、16重构通道、16耐压限流写驱动、32窗口比较器；实际写并行度独立于128bit接口,"[""RRAM-01"",""RRAM-02"",""RRAM-03"",""RRAM-04"",""RRAM-05"",""RRAM-06""]",shared_baseline,05_rram/data/results.json#/attempt_sensitivity/1,"{""attempt_profile"":""reference"",""common_profile"":""reference"",""scenario_type"":""independent_sensitivity"",""attempts"":{""RESET"":2,""SET"":1,""meaning"":""RESET多一次修正；SET一次到窗""},""write_details"":{""parallel_cells"":16,""verify_mode"":""binary"",""front_ns"":10,""data_beats"":1,""verify_read_ns_per_attempt"":30,""local_read_components_ns"":{""input_select"":5,""frontend"":5,""sense_sample_latch"":20},""window_decision_in_sense_slot"":true,""group_done_mask_commit_ns"":5,""phase_details"":[{""phase"":""RESET"",""batches"":8,""attempts_per_batch"":2,""attempt_slots"":16,""allocated_voltage_sequence_V"":[1.5,1.6],""pulse_total_ns"":16000,""HV_guard_total_ns"":32000,""verify_read_total_ns"":480,""local_control_total_ns"":160,""mask"":""all 128 cells""},{""phase"":""SET"",""batches"":8,""attempts_per_batch"":1,""attempt_slots"":8,""allocated_voltage_sequence_V"":[1.2],""pulse_total_ns"":8000,""HV_guard_total_ns"":16000,""verify_read_total_ns"":240,""local_control_total_ns"":80,""mask"":""only desired LRS bits; disabled lanes draw no program current; budget keeps the phase slot""}],""shared_template_steps"":[{""count"":16,""drive_program_ns"":2005,""recover_ns"":1000,""verify_ns"":35},{""count"":8,""drive_program_ns"":2005,""recover_ns"":1000,""verify_ns"":35}],""one_control_domain"":true,""success_condition"":""all target cells pass before final slot; retry tail beyond scenario is outside this case, never counted as successful payload""}}"
05_rram,RRAM,HRS/LRS二状态32项ACIM；16-lane两相写验,attempt_sensitivity/2,independent_sensitivity,False,MB/s,Byte,128,16,16 Byte为同输出WL、两个列组各8个完整INT8权重；8批×16cell；互补组选通共1024事务覆盖矩阵,"{""streaming_ns"":10250,""resident_ns"":145930.0}",,12.48780487804878,0.10964160899061193,113.89658536585365,12.48780487804878,0.10964160899061193,"{""periodic"":false,""included_in_raw"":""无另列周期维护；完整RESET/SET、窗口读验与恢复已计入""}",conditional_feasible,1 μs脉冲、前后各1 μs HV预留；参考RESET/SET为2/1次，HV余量占写服务约66%,128 SAR、16重构通道、16耐压限流写驱动、32窗口比较器；实际写并行度独立于128bit接口,"[""RRAM-01"",""RRAM-02"",""RRAM-03"",""RRAM-04"",""RRAM-05"",""RRAM-06""]",shared_baseline,05_rram/data/results.json#/attempt_sensitivity/2,"{""attempt_profile"":""long"",""common_profile"":""reference"",""scenario_type"":""independent_sensitivity"",""attempts"":{""RESET"":4,""SET"":2,""meaning"":""RESET至多三次追加、SET一次追加""},""write_details"":{""parallel_cells"":16,""verify_mode"":""binary"",""front_ns"":10,""data_beats"":1,""verify_read_ns_per_attempt"":30,""local_read_components_ns"":{""input_select"":5,""frontend"":5,""sense_sample_latch"":20},""window_decision_in_sense_slot"":true,""group_done_mask_commit_ns"":5,""phase_details"":[{""phase"":""RESET"",""batches"":8,""attempts_per_batch"":4,""attempt_slots"":32,""allocated_voltage_sequence_V"":[1.5,1.6,1.7,1.8],""pulse_total_ns"":32000,""HV_guard_total_ns"":64000,""verify_read_total_ns"":960,""local_control_total_ns"":320,""mask"":""all 128 cells""},{""phase"":""SET"",""batches"":8,""attempts_per_batch"":2,""attempt_slots"":16,""allocated_voltage_sequence_V"":[1.2,1.3],""pulse_total_ns"":16000,""HV_guard_total_ns"":32000,""verify_read_total_ns"":480,""local_control_total_ns"":160,""mask"":""only desired LRS bits; disabled lanes draw no program current; budget keeps the phase slot""}],""shared_template_steps"":[{""count"":32,""drive_program_ns"":2005,""recover_ns"":1000,""verify_ns"":35},{""count"":16,""drive_program_ns"":2005,""recover_ns"":1000,""verify_ns"":35}],""one_control_domain"":true,""success_condition"":""all target cells pass before final slot; retry tail beyond scenario is outside this case, never counted as successful payload""}}"
